gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types,CpG_count,lncRNA_count,miRNA_count
gene-Peve_00039191,55,0.7557735093557072,1,0.2442264906442928,FALSE,1,"['lncrna_lncRNA_1461', 'lncrna_lncRNA_1462', 'lncrna_lncRNA_8998', 'lncrna_lncRNA_23379', 'lncrna_lncRNA_17034', 'lncrna_lncRNA_15303', 'lncrna_lncRNA_15302', 'lncrna_lncRNA_12196', 'lncrna_lncRNA_14318', 'lncrna_lncRNA_23580', 'lncrna_lncRNA_17194', 'lncrna_lncRNA_18022', 'lncrna_lncRNA_8296', 'lncrna_lncRNA_9832', 'lncrna_lncRNA_14509', 'lncrna_lncRNA_14787', 'lncrna_lncRNA_14133', 'lncrna_lncRNA_22154', 'lncrna_lncRNA_22155', 'lncrna_lncRNA_16894', 'lncrna_lncRNA_20228', 'lncrna_lncRNA_20229', 'lncrna_lncRNA_548', 'lncrna_lncRNA_14134', 'lncrna_lncRNA_13903', 'lncrna_lncRNA_057', 'lncrna_lncRNA_13442', 'lncrna_lncRNA_13900', 'lncrna_lncRNA_13901', 'lncrna_lncRNA_13902', 'methylation_CpG_Porites_evermani_scaffold_3_4043', 'methylation_CpG_Porites_evermani_scaffold_202_145939', 'methylation_CpG_Porites_evermani_scaffold_202_145871', 'methylation_CpG_Porites_evermani_scaffold_3075_42159', 'methylation_CpG_Porites_evermani_scaffold_202_145905', 'methylation_CpG_Porites_evermani_scaffold_202_145856', 'methylation_CpG_Porites_evermani_scaffold_235_79791', 'methylation_CpG_Porites_evermani_scaffold_724_169269', 'methylation_CpG_Porites_evermani_scaffold_43_292114', 'methylation_CpG_Porites_evermani_scaffold_844_130904', 'methylation_CpG_Porites_evermani_scaffold_1390_87794', 'methylation_CpG_Porites_evermani_scaffold_2797_58340', 'methylation_CpG_Porites_evermani_scaffold_1714_32596', 'methylation_CpG_Porites_evermani_scaffold_6296_845', 'methylation_CpG_Porites_evermani_scaffold_165_334690', 'methylation_CpG_Porites_evermani_scaffold_4114_23211', 'methylation_CpG_Porites_evermani_scaffold_844_130909', 'methylation_CpG_Porites_evermani_scaffold_4242_21852', 'methylation_CpG_Porites_evermani_scaffold_6452_3674', 'methylation_CpG_Porites_evermani_scaffold_5987_3679', 'methylation_CpG_Porites_evermani_scaffold_1815_84061', 'methylation_CpG_Porites_evermani_scaffold_946_151576', 'methylation_CpG_Porites_evermani_scaffold_174_193784', 'methylation_CpG_Porites_evermani_scaffold_220_271758', 'methylation_CpG_Porites_evermani_scaffold_2539_71331']",1,1,0
gene-Peve_00039940,55,0.714185279351922,1,0.285814720648078,FALSE,1,"['lncrna_lncRNA_12196', 'lncrna_lncRNA_8883', 'lncrna_lncRNA_23689', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_18094', 'lncrna_lncRNA_9832', 'lncrna_lncRNA_5243', 'lncrna_lncRNA_23580', 'lncrna_lncRNA_9380', 'lncrna_lncRNA_9381', 'lncrna_lncRNA_9382', 'lncrna_lncRNA_14009', 'lncrna_lncRNA_5087', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_23929', 'lncrna_lncRNA_9833', 'lncrna_lncRNA_14045', 'lncrna_lncRNA_17673', 'lncrna_lncRNA_17676', 'lncrna_lncRNA_784', 'lncrna_lncRNA_080', 'lncrna_lncRNA_22921', 'lncrna_lncRNA_6084', 'lncrna_lncRNA_22242', 'lncrna_lncRNA_1619', 'lncrna_lncRNA_13864', 'lncrna_lncRNA_23379', 'lncrna_lncRNA_3723', 'lncrna_lncRNA_7673', 'lncrna_lncRNA_22813', 'methylation_CpG_Porites_evermani_scaffold_915_38413', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_1987_65651', 'methylation_CpG_Porites_evermani_scaffold_1659_59473', 'methylation_CpG_Porites_evermani_scaffold_4242_21852', 'methylation_CpG_Porites_evermani_scaffold_1314_60370', 'methylation_CpG_Porites_evermani_scaffold_431_76150', 'methylation_CpG_Porites_evermani_scaffold_14_669023', 'methylation_CpG_Porites_evermani_scaffold_98_281341', 'methylation_CpG_Porites_evermani_scaffold_11_963750', 'methylation_CpG_Porites_evermani_scaffold_14_668924', 'methylation_CpG_Porites_evermani_scaffold_1527_117295', 'methylation_CpG_Porites_evermani_scaffold_4081_17319', 'methylation_CpG_Porites_evermani_scaffold_1050_69086', 'methylation_CpG_Porites_evermani_scaffold_636_160871', 'methylation_CpG_Porites_evermani_scaffold_440_118364', 'methylation_CpG_Porites_evermani_scaffold_174_193830', 'methylation_CpG_Porites_evermani_scaffold_2606_52788', 'methylation_CpG_Porites_evermani_scaffold_174_193814', 'methylation_CpG_Porites_evermani_scaffold_1247_130901', 'methylation_CpG_Porites_evermani_scaffold_1815_84061', 'methylation_CpG_Porites_evermani_scaffold_66_20839', 'methylation_CpG_Porites_evermani_scaffold_2776_10246', 'methylation_CpG_Porites_evermani_scaffold_596_208378', 'methylation_CpG_Porites_evermani_scaffold_1273_139328']",1,1,0
gene-Peve_00033291,57,0.08485613075986875,1,0.9151438692401312,FALSE,1,"['mirna_Cluster_3676', 'mirna_Cluster_6099', 'lncrna_lncRNA_2680', 'lncrna_lncRNA_6093', 'lncrna_lncRNA_19547', 'lncrna_lncRNA_19527', 'lncrna_lncRNA_8284', 'lncrna_lncRNA_10283', 'lncrna_lncRNA_18426', 'lncrna_lncRNA_18427', 'lncrna_lncRNA_10285', 'lncrna_lncRNA_1741', 'lncrna_lncRNA_13322', 'lncrna_lncRNA_11101', 'lncrna_lncRNA_4534', 'lncrna_lncRNA_17751', 'lncrna_lncRNA_17401', 'lncrna_lncRNA_6495', 'lncrna_lncRNA_16044', 'lncrna_lncRNA_072', 'lncrna_lncRNA_1720', 'lncrna_lncRNA_13518', 'lncrna_lncRNA_4806', 'lncrna_lncRNA_12360', 'lncrna_lncRNA_21191', 'lncrna_lncRNA_21190', 'lncrna_lncRNA_823', 'lncrna_lncRNA_087', 'lncrna_lncRNA_14070', 'lncrna_lncRNA_6268', 'lncrna_lncRNA_16909', 'lncrna_lncRNA_19535', 'methylation_CpG_Porites_evermani_scaffold_2880_49783', 'methylation_CpG_Porites_evermani_scaffold_1849_41577', 'methylation_CpG_Porites_evermani_scaffold_181_199694', 'methylation_CpG_Porites_evermani_scaffold_249_214503', 'methylation_CpG_Porites_evermani_scaffold_249_235299', 'methylation_CpG_Porites_evermani_scaffold_481_54316', 'methylation_CpG_Porites_evermani_scaffold_249_235305', 'methylation_CpG_Porites_evermani_scaffold_5615_3317', 'methylation_CpG_Porites_evermani_scaffold_630_61331', 'methylation_CpG_Porites_evermani_scaffold_11_880786', 'methylation_CpG_Porites_evermani_scaffold_181_199713', 'methylation_CpG_Porites_evermani_scaffold_1693_17303', 'methylation_CpG_Porites_evermani_scaffold_2125_68244', 'methylation_CpG_Porites_evermani_scaffold_249_235274', 'methylation_CpG_Porites_evermani_scaffold_230_271114', 'methylation_CpG_Porites_evermani_scaffold_3785_26701', 'methylation_CpG_Porites_evermani_scaffold_230_271107', 'methylation_CpG_Porites_evermani_scaffold_1373_3472', 'methylation_CpG_Porites_evermani_scaffold_573_76228', 'methylation_CpG_Porites_evermani_scaffold_564_56862', 'methylation_CpG_Porites_evermani_scaffold_193_166783', 'methylation_CpG_Porites_evermani_scaffold_3818_35030', 'methylation_CpG_Porites_evermani_scaffold_1773_99152', 'methylation_CpG_Porites_evermani_scaffold_2969_26604', 'methylation_CpG_Porites_evermani_scaffold_1578_83308']",1,1,1
gene-Peve_00033814,62,0.16032072358212923,1,0.8396792764178708,FALSE,1,"['mirna_Cluster_3676', 'mirna_Cluster_6099', 'mirna_Cluster_981', 'mirna_Cluster_8147', 'mirna_Cluster_5257', 'mirna_Cluster_4161', 'mirna_Cluster_6918', 'lncrna_lncRNA_11677', 'lncrna_lncRNA_23580', 'lncrna_lncRNA_13443', 'lncrna_lncRNA_3629', 'lncrna_lncRNA_22154', 'lncrna_lncRNA_18094', 'lncrna_lncRNA_2755', 'lncrna_lncRNA_4633', 'lncrna_lncRNA_5064', 'lncrna_lncRNA_4632', 'lncrna_lncRNA_15303', 'lncrna_lncRNA_15302', 'lncrna_lncRNA_22155', 'lncrna_lncRNA_17742', 'lncrna_lncRNA_21383', 'lncrna_lncRNA_22594', 'lncrna_lncRNA_9064', 'lncrna_lncRNA_9065', 'lncrna_lncRNA_7403', 'lncrna_lncRNA_21710', 'lncrna_lncRNA_22242', 'lncrna_lncRNA_5683', 'lncrna_lncRNA_6887', 'lncrna_lncRNA_3725', 'lncrna_lncRNA_13320', 'lncrna_lncRNA_14529', 'lncrna_lncRNA_13319', 'lncrna_lncRNA_7003', 'lncrna_lncRNA_9889', 'lncrna_lncRNA_222', 'methylation_CpG_Porites_evermani_scaffold_4242_21852', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_393_158206', 'methylation_CpG_Porites_evermani_scaffold_42_286747', 'methylation_CpG_Porites_evermani_scaffold_873_101066', 'methylation_CpG_Porites_evermani_scaffold_188_127149', 'methylation_CpG_Porites_evermani_scaffold_1889_21664', 'methylation_CpG_Porites_evermani_scaffold_942_135887', 'methylation_CpG_Porites_evermani_scaffold_1590_84697', 'methylation_CpG_Porites_evermani_scaffold_193_210729', 'methylation_CpG_Porites_evermani_scaffold_1314_60370', 'methylation_CpG_Porites_evermani_scaffold_924_92607', 'methylation_CpG_Porites_evermani_scaffold_815_85787', 'methylation_CpG_Porites_evermani_scaffold_915_38413', 'methylation_CpG_Porites_evermani_scaffold_6251_3181', 'methylation_CpG_Porites_evermani_scaffold_115_40521', 'methylation_CpG_Porites_evermani_scaffold_202_145871', 'methylation_CpG_Porites_evermani_scaffold_188_378671', 'methylation_CpG_Porites_evermani_scaffold_39_161973', 'methylation_CpG_Porites_evermani_scaffold_5442_12943', 'methylation_CpG_Porites_evermani_scaffold_71_311196', 'methylation_CpG_Porites_evermani_scaffold_3629_1691', 'methylation_CpG_Porites_evermani_scaffold_2983_3119', 'methylation_CpG_Porites_evermani_scaffold_282_109732', 'methylation_CpG_Porites_evermani_scaffold_2539_71331']",1,1,1
gene-Peve_00001061,55,0.8942840888920193,1,0.10571591110798072,FALSE,1,"['lncrna_lncRNA_548', 'lncrna_lncRNA_17618', 'lncrna_lncRNA_922', 'lncrna_lncRNA_15018', 'lncrna_lncRNA_21336', 'lncrna_lncRNA_23216', 'lncrna_lncRNA_4002', 'lncrna_lncRNA_4003', 'lncrna_lncRNA_2015', 'lncrna_lncRNA_1768', 'lncrna_lncRNA_23929', 'lncrna_lncRNA_21340', 'lncrna_lncRNA_13903', 'lncrna_lncRNA_15372', 'lncrna_lncRNA_13901', 'lncrna_lncRNA_13902', 'lncrna_lncRNA_13900', 'lncrna_lncRNA_6381', 'lncrna_lncRNA_1767', 'lncrna_lncRNA_23215', 'lncrna_lncRNA_8125', 'lncrna_lncRNA_14151', 'lncrna_lncRNA_14152', 'lncrna_lncRNA_8407', 'lncrna_lncRNA_263', 'lncrna_lncRNA_21707', 'lncrna_lncRNA_20064', 'lncrna_lncRNA_23214', 'lncrna_lncRNA_4642', 'lncrna_lncRNA_17194', 'methylation_CpG_Porites_evermani_scaffold_235_79791', 'methylation_CpG_Porites_evermani_scaffold_1465_41899', 'methylation_CpG_Porites_evermani_scaffold_3647_7412', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_1835_84196', 'methylation_CpG_Porites_evermani_scaffold_915_38413', 'methylation_CpG_Porites_evermani_scaffold_207_108176', 'methylation_CpG_Porites_evermani_scaffold_4821_16177', 'methylation_CpG_Porites_evermani_scaffold_875_173780', 'methylation_CpG_Porites_evermani_scaffold_1535_44252', 'methylation_CpG_Porites_evermani_scaffold_291_96848', 'methylation_CpG_Porites_evermani_scaffold_223_122484', 'methylation_CpG_Porites_evermani_scaffold_1050_91000', 'methylation_CpG_Porites_evermani_scaffold_1068_9777', 'methylation_CpG_Porites_evermani_scaffold_1841_82308', 'methylation_CpG_Porites_evermani_scaffold_85_95630', 'methylation_CpG_Porites_evermani_scaffold_4759_1123', 'methylation_CpG_Porites_evermani_scaffold_3629_1691', 'methylation_CpG_Porites_evermani_scaffold_102_242629', 'methylation_CpG_Porites_evermani_scaffold_883_108755', 'methylation_CpG_Porites_evermani_scaffold_5987_3679', 'methylation_CpG_Porites_evermani_scaffold_415_244490', 'methylation_CpG_Porites_evermani_scaffold_3930_33584', 'methylation_CpG_Porites_evermani_scaffold_528_202136', 'methylation_CpG_Porites_evermani_scaffold_96_525387']",1,1,0
gene-Peve_00001366,55,0.6478245785912908,1,0.35217542140870917,FALSE,1,"['lncrna_lncRNA_8296', 'lncrna_lncRNA_4069', 'lncrna_lncRNA_16926', 'lncrna_lncRNA_15809', 'lncrna_lncRNA_2382', 'lncrna_lncRNA_625', 'lncrna_lncRNA_8990', 'lncrna_lncRNA_17493', 'lncrna_lncRNA_14509', 'lncrna_lncRNA_4921', 'lncrna_lncRNA_10111', 'lncrna_lncRNA_9222', 'lncrna_lncRNA_19572', 'lncrna_lncRNA_11629', 'lncrna_lncRNA_19914', 'lncrna_lncRNA_057', 'lncrna_lncRNA_13900', 'lncrna_lncRNA_22761', 'lncrna_lncRNA_14318', 'lncrna_lncRNA_13901', 'lncrna_lncRNA_13902', 'lncrna_lncRNA_12375', 'lncrna_lncRNA_3450', 'lncrna_lncRNA_17176', 'lncrna_lncRNA_13903', 'lncrna_lncRNA_9381', 'lncrna_lncRNA_9382', 'lncrna_lncRNA_4642', 'lncrna_lncRNA_3627', 'lncrna_lncRNA_8998', 'methylation_CpG_Porites_evermani_scaffold_2133_81487', 'methylation_CpG_Porites_evermani_scaffold_1553_62339', 'methylation_CpG_Porites_evermani_scaffold_7_345611', 'methylation_CpG_Porites_evermani_scaffold_202_145920', 'methylation_CpG_Porites_evermani_scaffold_665_210594', 'methylation_CpG_Porites_evermani_scaffold_1942_72758', 'methylation_CpG_Porites_evermani_scaffold_202_145939', 'methylation_CpG_Porites_evermani_scaffold_2205_11543', 'methylation_CpG_Porites_evermani_scaffold_202_145927', 'methylation_CpG_Porites_evermani_scaffold_3838_21769', 'methylation_CpG_Porites_evermani_scaffold_665_210555', 'methylation_CpG_Porites_evermani_scaffold_163_180816', 'methylation_CpG_Porites_evermani_scaffold_1314_15164', 'methylation_CpG_Porites_evermani_scaffold_39_572655', 'methylation_CpG_Porites_evermani_scaffold_5987_1744', 'methylation_CpG_Porites_evermani_scaffold_415_244490', 'methylation_CpG_Porites_evermani_scaffold_1815_77257', 'methylation_CpG_Porites_evermani_scaffold_2534_22646', 'methylation_CpG_Porites_evermani_scaffold_665_192879', 'methylation_CpG_Porites_evermani_scaffold_946_151576', 'methylation_CpG_Porites_evermani_scaffold_202_145905', 'methylation_CpG_Porites_evermani_scaffold_1299_132666', 'methylation_CpG_Porites_evermani_scaffold_47_680909', 'methylation_CpG_Porites_evermani_scaffold_5987_2137', 'methylation_CpG_Porites_evermani_scaffold_665_193461']",1,1,0
gene-Peve_00043497,70,0.2133483435788568,1,0.7866516564211432,FALSE,1,"['mirna_Cluster_5257', 'mirna_Cluster_6099', 'mirna_Cluster_3676', 'mirna_Cluster_981', 'mirna_Cluster_491', 'mirna_Cluster_8147', 'mirna_Cluster_6918', 'mirna_Cluster_4161', 'mirna_Cluster_5058', 'mirna_Cluster_6234', 'mirna_Cluster_11615', 'mirna_Cluster_9535', 'mirna_Cluster_3165', 'mirna_Cluster_13926', 'mirna_Cluster_4160', 'lncrna_lncRNA_9064', 'lncrna_lncRNA_3209', 'lncrna_lncRNA_9065', 'lncrna_lncRNA_3210', 'lncrna_lncRNA_3211', 'lncrna_lncRNA_2755', 'lncrna_lncRNA_23519', 'lncrna_lncRNA_14024', 'lncrna_lncRNA_11421', 'lncrna_lncRNA_21968', 'lncrna_lncRNA_18195', 'lncrna_lncRNA_973', 'lncrna_lncRNA_12480', 'lncrna_lncRNA_13320', 'lncrna_lncRNA_13319', 'lncrna_lncRNA_18591', 'lncrna_lncRNA_9062', 'lncrna_lncRNA_9063', 'lncrna_lncRNA_18590', 'lncrna_lncRNA_8239', 'lncrna_lncRNA_8240', 'lncrna_lncRNA_8241', 'lncrna_lncRNA_17599', 'lncrna_lncRNA_1710', 'lncrna_lncRNA_23559', 'lncrna_lncRNA_9949', 'lncrna_lncRNA_7506', 'lncrna_lncRNA_16234', 'lncrna_lncRNA_17157', 'lncrna_lncRNA_17158', 'methylation_CpG_Porites_evermani_scaffold_1430_5585', 'methylation_CpG_Porites_evermani_scaffold_353_132840', 'methylation_CpG_Porites_evermani_scaffold_37_503000', 'methylation_CpG_Porites_evermani_scaffold_3646_13159', 'methylation_CpG_Porites_evermani_scaffold_135_125741', 'methylation_CpG_Porites_evermani_scaffold_3419_2147', 'methylation_CpG_Porites_evermani_scaffold_1764_2679', 'methylation_CpG_Porites_evermani_scaffold_409_41461', 'methylation_CpG_Porites_evermani_scaffold_2082_1590', 'methylation_CpG_Porites_evermani_scaffold_409_41443', 'methylation_CpG_Porites_evermani_scaffold_3101_18587', 'methylation_CpG_Porites_evermani_scaffold_985_5731', 'methylation_CpG_Porites_evermani_scaffold_5544_11942', 'methylation_CpG_Porites_evermani_scaffold_415_163831', 'methylation_CpG_Porites_evermani_scaffold_742_59764', 'methylation_CpG_Porites_evermani_scaffold_953_14201', 'methylation_CpG_Porites_evermani_scaffold_2609_49449', 'methylation_CpG_Porites_evermani_scaffold_3833_26878', 'methylation_CpG_Porites_evermani_scaffold_1373_1995', 'methylation_CpG_Porites_evermani_scaffold_3562_2258', 'methylation_CpG_Porites_evermani_scaffold_1439_115462', 'methylation_CpG_Porites_evermani_scaffold_22_796859', 'methylation_CpG_Porites_evermani_scaffold_2993_46842', 'methylation_CpG_Porites_evermani_scaffold_985_5725', 'methylation_CpG_Porites_evermani_scaffold_1500_50310']",1,1,1
gene-Peve_00044383,70,0.2556260544089297,1,0.7443739455910703,FALSE,1,"['mirna_Cluster_5058', 'mirna_Cluster_3676', 'mirna_Cluster_981', 'mirna_Cluster_4161', 'mirna_Cluster_491', 'mirna_Cluster_11615', 'mirna_Cluster_6234', 'mirna_Cluster_8147', 'mirna_Cluster_9535', 'mirna_Cluster_6235', 'mirna_Cluster_6919', 'mirna_Cluster_5613', 'mirna_Cluster_4160', 'mirna_Cluster_3165', 'mirna_Cluster_2454', 'lncrna_lncRNA_9064', 'lncrna_lncRNA_9065', 'lncrna_lncRNA_2743', 'lncrna_lncRNA_14529', 'lncrna_lncRNA_2755', 'lncrna_lncRNA_14324', 'lncrna_lncRNA_21968', 'lncrna_lncRNA_1710', 'lncrna_lncRNA_9949', 'lncrna_lncRNA_7986', 'lncrna_lncRNA_21594', 'lncrna_lncRNA_7985', 'lncrna_lncRNA_4158', 'lncrna_lncRNA_5136', 'lncrna_lncRNA_5137', 'lncrna_lncRNA_5683', 'lncrna_lncRNA_13320', 'lncrna_lncRNA_13319', 'lncrna_lncRNA_9889', 'lncrna_lncRNA_12685', 'lncrna_lncRNA_8216', 'lncrna_lncRNA_14024', 'lncrna_lncRNA_18195', 'lncrna_lncRNA_16742', 'lncrna_lncRNA_4633', 'lncrna_lncRNA_4632', 'lncrna_lncRNA_5199', 'lncrna_lncRNA_13404', 'lncrna_lncRNA_13402', 'lncrna_lncRNA_15302', 'methylation_CpG_Porites_evermani_scaffold_259_88011', 'methylation_CpG_Porites_evermani_scaffold_1594_95973', 'methylation_CpG_Porites_evermani_scaffold_724_172453', 'methylation_CpG_Porites_evermani_scaffold_2517_2325', 'methylation_CpG_Porites_evermani_scaffold_259_88019', 'methylation_CpG_Porites_evermani_scaffold_815_85434', 'methylation_CpG_Porites_evermani_scaffold_1125_39402', 'methylation_CpG_Porites_evermani_scaffold_873_101066', 'methylation_CpG_Porites_evermani_scaffold_4733_21626', 'methylation_CpG_Porites_evermani_scaffold_1889_21664', 'methylation_CpG_Porites_evermani_scaffold_246_140271', 'methylation_CpG_Porites_evermani_scaffold_1040_86372', 'methylation_CpG_Porites_evermani_scaffold_465_130562', 'methylation_CpG_Porites_evermani_scaffold_42_286747', 'methylation_CpG_Porites_evermani_scaffold_2880_18065', 'methylation_CpG_Porites_evermani_scaffold_115_40521', 'methylation_CpG_Porites_evermani_scaffold_1634_43134', 'methylation_CpG_Porites_evermani_scaffold_20_482253', 'methylation_CpG_Porites_evermani_scaffold_259_88013', 'methylation_CpG_Porites_evermani_scaffold_259_88008', 'methylation_CpG_Porites_evermani_scaffold_328_209448', 'methylation_CpG_Porites_evermani_scaffold_1634_43136', 'methylation_CpG_Porites_evermani_scaffold_2624_44502', 'methylation_CpG_Porites_evermani_scaffold_2205_11420', 'methylation_CpG_Porites_evermani_scaffold_815_85501']",1,1,1
gene-Peve_00044463,59,0.09846615977227756,1,0.9015338402277224,FALSE,1,"['mirna_Cluster_5058', 'mirna_Cluster_3676', 'mirna_Cluster_9535', 'mirna_Cluster_11615', 'lncrna_lncRNA_6326', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_23580', 'lncrna_lncRNA_17673', 'lncrna_lncRNA_17676', 'lncrna_lncRNA_17474', 'lncrna_lncRNA_6084', 'lncrna_lncRNA_12654', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_1899', 'lncrna_lncRNA_5137', 'lncrna_lncRNA_5136', 'lncrna_lncRNA_4887', 'lncrna_lncRNA_4885', 'lncrna_lncRNA_4886', 'lncrna_lncRNA_784', 'lncrna_lncRNA_6887', 'lncrna_lncRNA_4888', 'lncrna_lncRNA_5683', 'lncrna_lncRNA_12652', 'lncrna_lncRNA_9889', 'lncrna_lncRNA_778', 'lncrna_lncRNA_9089', 'lncrna_lncRNA_1556', 'lncrna_lncRNA_13233', 'lncrna_lncRNA_19259', 'lncrna_lncRNA_9897', 'lncrna_lncRNA_9898', 'lncrna_lncRNA_2989', 'lncrna_lncRNA_20064', 'methylation_CpG_Porites_evermani_scaffold_665_11823', 'methylation_CpG_Porites_evermani_scaffold_86_120267', 'methylation_CpG_Porites_evermani_scaffold_1314_60370', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_99_266078', 'methylation_CpG_Porites_evermani_scaffold_440_118364', 'methylation_CpG_Porites_evermani_scaffold_93_241293', 'methylation_CpG_Porites_evermani_scaffold_3212_48957', 'methylation_CpG_Porites_evermani_scaffold_261_831', 'methylation_CpG_Porites_evermani_scaffold_694_149079', 'methylation_CpG_Porites_evermani_scaffold_882_149865', 'methylation_CpG_Porites_evermani_scaffold_1357_301', 'methylation_CpG_Porites_evermani_scaffold_174_193766', 'methylation_CpG_Porites_evermani_scaffold_5442_12965', 'methylation_CpG_Porites_evermani_scaffold_393_38630', 'methylation_CpG_Porites_evermani_scaffold_174_193814', 'methylation_CpG_Porites_evermani_scaffold_217_205424', 'methylation_CpG_Porites_evermani_scaffold_4730_9804', 'methylation_CpG_Porites_evermani_scaffold_163_176666', 'methylation_CpG_Porites_evermani_scaffold_15_956429', 'methylation_CpG_Porites_evermani_scaffold_5442_12996', 'methylation_CpG_Porites_evermani_scaffold_2234_69612', 'methylation_CpG_Porites_evermani_scaffold_2110_71962', 'methylation_CpG_Porites_evermani_scaffold_2856_806', 'methylation_CpG_Porites_evermani_scaffold_915_38413']",1,1,1
gene-Peve_00044495,55,0.6858194931323152,1,0.31418050686768484,FALSE,1,"['lncrna_lncRNA_13864', 'lncrna_lncRNA_17194', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_6300', 'lncrna_lncRNA_4002', 'lncrna_lncRNA_4003', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_15372', 'lncrna_lncRNA_17147', 'lncrna_lncRNA_21336', 'lncrna_lncRNA_21340', 'lncrna_lncRNA_6299', 'lncrna_lncRNA_23579', 'lncrna_lncRNA_14434', 'lncrna_lncRNA_9890', 'lncrna_lncRNA_10796', 'lncrna_lncRNA_10795', 'lncrna_lncRNA_11664', 'lncrna_lncRNA_18308', 'lncrna_lncRNA_11665', 'lncrna_lncRNA_10801', 'lncrna_lncRNA_10793', 'lncrna_lncRNA_18094', 'lncrna_lncRNA_10800', 'lncrna_lncRNA_10797', 'lncrna_lncRNA_10798', 'lncrna_lncRNA_15171', 'lncrna_lncRNA_7312', 'lncrna_lncRNA_21287', 'lncrna_lncRNA_6750', 'methylation_CpG_Porites_evermani_scaffold_1549_6611', 'methylation_CpG_Porites_evermani_scaffold_2606_52788', 'methylation_CpG_Porites_evermani_scaffold_3629_1691', 'methylation_CpG_Porites_evermani_scaffold_207_108176', 'methylation_CpG_Porites_evermani_scaffold_408_207349', 'methylation_CpG_Porites_evermani_scaffold_1535_44252', 'methylation_CpG_Porites_evermani_scaffold_235_79791', 'methylation_CpG_Porites_evermani_scaffold_1465_41899', 'methylation_CpG_Porites_evermani_scaffold_1714_32596', 'methylation_CpG_Porites_evermani_scaffold_85_95630', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_1068_9780', 'methylation_CpG_Porites_evermani_scaffold_1192_57674', 'methylation_CpG_Porites_evermani_scaffold_1741_103707', 'methylation_CpG_Porites_evermani_scaffold_2014_78385', 'methylation_CpG_Porites_evermani_scaffold_1018_65121', 'methylation_CpG_Porites_evermani_scaffold_1439_115281', 'methylation_CpG_Porites_evermani_scaffold_164_60219', 'methylation_CpG_Porites_evermani_scaffold_547_3034', 'methylation_CpG_Porites_evermani_scaffold_47_680909', 'methylation_CpG_Porites_evermani_scaffold_1590_84697', 'methylation_CpG_Porites_evermani_scaffold_1815_84061', 'methylation_CpG_Porites_evermani_scaffold_160_51129', 'methylation_CpG_Porites_evermani_scaffold_1520_46705', 'methylation_CpG_Porites_evermani_scaffold_22_788595']",1,1,0
