"gene_id"	"ACR.139.TP1"	"ACR.139.TP2"	"ACR.139.TP3"	"ACR.139.TP4"	"ACR.145.TP1"	"ACR.145.TP2"	"ACR.145.TP3"	"ACR.145.TP4"	"ACR.150.TP1"	"ACR.150.TP2"	"ACR.150.TP3"	"ACR.150.TP4"	"ACR.173.TP1"	"ACR.173.TP2"	"ACR.173.TP3"	"ACR.173.TP4"	"ACR.186.TP1"	"ACR.186.TP2"	"ACR.186.TP3"	"ACR.186.TP4"	"ACR.225.TP1"	"ACR.225.TP2"	"ACR.225.TP3"	"ACR.225.TP4"	"ACR.229.TP1"	"ACR.229.TP2"	"ACR.229.TP3"	"ACR.229.TP4"	"ACR.237.TP1"	"ACR.237.TP2"	"ACR.237.TP3"	"ACR.237.TP4"	"ACR.244.TP1"	"ACR.244.TP2"	"ACR.244.TP3"	"ACR.244.TP4"	"ACR.265.TP1"	"ACR.265.TP2"	"ACR.265.TP3"	"ACR.265.TP4"
"FUN_000229"	"39.91778576"	"15.17858246"	"35.34668300"	" 0.37618713"	" 1.26641833"	"49.01000424"	"15.75717608"	" 0.58360453"	" 0.76445389"	" 0.64856713"	"23.97385941"	" 0.22977941"	" 1.26206615"	" 0.32345013"	" 0.80750715"	" 4.33406062"	" 1.03260781"	"25.68955406"	" 0.40315227"	"49.64120066"	NA	"57.42296918"	" 0.00000000"	" 7.25353790"	" 0.45501658"	"40.551952560"	" 9.46165712"	" 4.49291581"	"14.75849071"	"45.96928377"	"19.10410954"	" 0.13018322"	" 0.55595002"	" 8.29674296"	NA	" 0.97210925"	" 0.36652192"	" 1.65861124"	" 0.00000000"	" 4.40563763"
"FUN_000230"	" 2.03228457"	" 0.59417712"	" 9.98999419"	"69.13779960"	" 0.85222520"	" 0.59059301"	" 0.20281666"	"40.93422564"	"54.91130934"	" 1.28904429"	" 0.77929926"	" 0.50265608"	"21.80666407"	" 0.44246648"	"10.07196938"	" 2.20400664"	" 1.79939120"	"29.87246848"	"30.31193815"	" 0.26531931"	NA	"18.00259789"	NA	"14.80725873"	" 1.26943705"	" 0.184094770"	" 1.53801853"	"50.71640500"	" 0.00000000"	" 1.01282054"	"27.22353054"	" 0.35714286"	" 0.50659957"	" 1.00152029"	" 0.16025640"	" 1.99379718"	" 3.09279293"	" 0.33676178"	" 0.00000000"	" 0.43589743"
"FUN_000231"	" 0.67619048"	" 1.17492930"	"41.54704032"	" 0.82644627"	" 0.66959922"	" 0.33492823"	" 6.39607000"	" 4.22269962"	" 5.32806607"	" 0.32665146"	" 4.81985081"	" 9.76192336"	" 0.00000000"	" 0.00000000"	" 8.65261618"	" 0.81599929"	" 0.00000000"	"23.75561078"	"25.76381950"	"13.74717167"	NA	" 0.49886621"	" 1.87333009"	" 0.62254961"	" 0.16611295"	" 7.213229290"	"33.43751413"	" 0.59086184"	" 2.34478391"	"33.62161911"	"36.17696783"	"71.16626539"	"10.12668147"	" 0.72822891"	NA	"67.34645319"	"47.50676331"	" 0.35079106"	"10.84022523"	" 0.38088526"
"FUN_000232"	"75.76317068"	"24.89715844"	" 0.23809523"	" 0.45412677"	" 7.44138507"	"78.19627824"	" 1.50308751"	" 0.00000000"	" 0.49677537"	" 9.30804076"	" 4.18562456"	" 0.77525252"	" 0.42246727"	"13.26095726"	" 0.33783784"	" 1.39731609"	" 0.40485831"	" 1.68220509"	NA	" 0.00000000"	NA	" 0.00000000"	" 0.26075620"	" 1.07219070"	"44.73335010"	" 0.105932203"	" 3.09749771"	"18.40461906"	" 0.51282050"	"86.80642532"	" 0.35100194"	" 1.08500873"	" 0.41958042"	"76.42270093"	"57.39853057"	" 0.44135669"	"44.69621205"	" 6.84076793"	" 0.00000000"	" 1.12983289"
"FUN_000233"	"31.38415930"	"60.96275333"	" 3.43856627"	" 0.12350620"	" 0.22946162"	" 0.47564614"	" 0.79163963"	"50.34589982"	"20.49408008"	"67.36715083"	"39.44917832"	" 0.00000000"	"61.03976071"	"56.76844986"	" 0.56934391"	" 1.25659668"	" 0.60772848"	"55.17939611"	"52.98224869"	" 0.89202738"	NA	" 1.08538458"	NA	" 0.55268917"	" 9.41061662"	"36.087651790"	" 0.36515244"	"40.24725264"	" 1.23897318"	"28.61619289"	" 0.25757576"	" 1.55069288"	"30.15371560"	" 9.77053234"	"28.22232569"	"12.40424646"	" 1.10292379"	" 0.19714384"	"42.72319179"	" 1.00877192"
"FUN_000234"	"61.92296054"	" 0.72847433"	"35.88720167"	" 0.47151819"	" 3.99770916"	"66.51708726"	" 0.30776626"	" 0.98797846"	"73.27858880"	" 1.89393936"	"41.61969525"	" 0.00000000"	NA	" 3.35420612"	" 9.38946247"	NA	" 0.24451373"	" 1.42560500"	" 3.10650885"	" 0.00000000"	NA	" 0.00000000"	" 8.86059347"	" 8.09104171"	"18.97322944"	" 0.000000000"	" 9.65566725"	" 0.28594771"	" 3.82816865"	" 0.25510204"	" 0.24501426"	" 7.78282124"	" 0.10101011"	" 0.42719202"	" 0.00000000"	" 0.24974674"	"38.92442514"	" 0.62990699"	"23.65776763"	" 0.11475410"
"FUN_000236"	" 0.20080322"	" 0.50505052"	" 0.43478261"	"44.09751021"	" 2.84015984"	"12.25587081"	" 2.15156153"	" 6.86142888"	" 3.22914648"	" 0.95238095"	" 0.25388202"	" 0.00000000"	" 0.15799016"	" 0.34271283"	" 0.81000738"	" 0.83333335"	" 1.23301983"	" 1.63274223"	" 2.83129806"	" 0.00000000"	NA	"50.48485187"	"59.78749996"	" 1.06791141"	" 0.86281346"	" 6.053960667"	NA	" 0.80233569"	" 0.51759835"	" 2.52371953"	" 9.67780025"	"17.25347051"	" 0.20973101"	" 0.34180106"	NA	"22.25502001"	" 0.11709602"	"62.81189148"	" 0.43859647"	" 0.80803236"
"FUN_000237"	"34.50079410"	" 0.54752792"	"11.98032234"	" 0.39525691"	"59.83754338"	" 0.48829704"	"32.20131344"	" 0.28571428"	" 5.24842598"	" 0.46296294"	"48.73438441"	" 0.98978407"	" 0.36363636"	"25.98351650"	" 0.39520571"	"44.59809502"	" 8.43864250"	"37.06808289"	" 1.11236691"	"50.41057004"	NA	"17.08246936"	"55.89342950"	" 0.33890411"	" 0.81916100"	"29.206769220"	" 5.36346239"	"35.68580145"	" 0.12755102"	NA	"13.79342452"	" 0.49387668"	"32.04795875"	" 8.78195317"	NA	"73.68359476"	"12.64783077"	"38.90669192"	" 0.48396631"	" 0.00000000"
"FUN_000238"	"35.93059929"	" 0.00000000"	" 0.57692309"	"70.76283230"	"15.41939000"	" 0.57277091"	"31.47970106"	" 0.00000000"	" 0.40421856"	" 7.63361638"	" 1.07991867"	" 0.67882568"	"73.67103027"	"19.15763405"	" 1.05664402"	"30.44827321"	"15.29876186"	" 0.36474164"	" 1.09510555"	"18.54115256"	NA	" 0.77944392"	" 0.00000000"	" 2.93938705"	" 0.48038742"	" 0.000000000"	" 0.11820332"	" 0.00000000"	" 1.63846325"	" 0.64579812"	"41.90749953"	" 1.38525251"	"24.22282174"	"14.77448138"	"37.42437898"	"18.67796994"	" 1.66117217"	"37.74838591"	" 0.21183692"	" 0.20600744"
"FUN_000239"	" 0.51282053"	" 0.04409171"	" 0.15589569"	"39.01563619"	" 5.32940378"	" 0.44642856"	"22.84415425"	" 0.17660911"	" 0.79782573"	"25.73896805"	"10.30647225"	" 1.90722156"	"17.95359581"	" 1.01010100"	" 0.00000000"	" 0.74300700"	"11.83354406"	"14.27824238"	" 0.78371774"	" 0.29371585"	NA	" 0.51258265"	" 0.00000000"	" 4.63775217"	" 0.55199433"	"28.716825530"	"27.15698993"	" 6.86599688"	" 5.87024909"	" 0.09368349"	"46.28473723"	"75.24573942"	" 0.77300150"	"22.02954984"	"78.99808528"	"45.17405826"	" 0.11627907"	" 2.26063830"	" 7.98833252"	"27.51347323"
"FUN_000240"	"59.04795724"	"22.14616787"	" 0.00000000"	" 0.00000000"	" 0.00000000"	"30.51257136"	" 0.00000000"	" 1.17637952"	" 0.43295286"	" 0.53169053"	"15.43418701"	"33.95899166"	" 0.15873017"	"29.38944897"	" 8.87147336"	"38.56365049"	" 0.19007604"	" 9.46428571"	" 1.21688844"	" 0.00000000"	NA	" 8.05555554"	"16.94419347"	" 9.92487174"	"33.66067550"	" 0.000000000"	"62.78172477"	"31.28199941"	"24.33706997"	"31.67125114"	" 0.59222891"	" 2.74078126"	" 3.80878103"	"24.19649480"	"14.48784057"	"35.04420203"	"37.11119836"	" 0.54771091"	"36.39882216"	" 3.89786974"
"FUN_000242"	" 0.14294272"	" 0.14005602"	" 0.00000000"	" 1.08109738"	" 0.37531230"	"11.35885600"	"10.69975479"	" 0.26041666"	" 5.68172567"	" 0.00000000"	"22.67206646"	"68.00519308"	" 0.43987885"	"56.26815410"	"26.60690976"	"22.38653434"	" 1.27530338"	" 0.00000000"	" 0.51478687"	" 0.00000000"	NA	" 4.90297566"	"25.67062282"	" 3.42587660"	" 0.37878787"	" 2.584470687"	" 0.19841269"	"24.83650202"	"79.53168445"	" 3.75276744"	" 1.06250072"	"26.13623885"	"41.59597614"	" 0.67889610"	" 0.56849641"	" 1.59395588"	" 0.13368984"	" 1.35628863"	" 0.33130135"	" 4.70446222"
"FUN_000243"	" 9.22301398"	" 3.24701248"	"13.81986367"	" 0.45904995"	"17.48890938"	"14.03516970"	"50.89507261"	" 0.24391455"	" 4.69209484"	" 1.27936129"	"16.37098698"	" 3.32013911"	" 0.87486156"	" 0.38961039"	" 0.21929825"	"44.63330533"	NA	" 0.98189936"	"65.89429695"	" 7.11677517"	NA	" 0.00000000"	" 0.50505050"	" 0.59557559"	"17.40085808"	" 4.907407389"	" 3.11801744"	" 0.92593189"	" 0.00000000"	" 0.00000000"	" 0.34722222"	" 0.00000000"	" 4.42113441"	" 0.90098837"	"64.92625826"	NA	" 4.91810821"	"23.51560366"	" 2.14498300"	" 5.81971082"
"FUN_000244"	"82.70934692"	" 8.40452340"	" 0.38833714"	"55.74127404"	" 2.19188285"	" 0.12019231"	" 1.70226120"	" 0.00000000"	"22.24532534"	" 1.92291646"	"24.04709000"	"26.73933277"	"10.31585398"	NA	"15.69810164"	" 0.92081643"	NA	"23.48657532"	" 0.00000000"	" 0.73426573"	NA	"16.68608060"	" 0.00000000"	" 9.98913828"	" 0.32967682"	" 0.000000000"	" 0.28230173"	" 0.37446558"	"17.02724027"	"31.12611319"	" 0.85650124"	" 1.06491328"	"78.20162814"	" 0.67880628"	"65.74922160"	"12.19276781"	" 1.10754760"	" 0.35419724"	" 0.47626074"	" 2.55495187"
"FUN_000245"	" 2.53832089"	" 0.73678179"	"10.29731522"	"34.35993027"	"75.59056971"	" 0.87044387"	" 0.31446542"	" 0.52273643"	" 4.52645846"	" 0.00000000"	" 0.26132722"	" 1.70350134"	"63.13241966"	" 0.00000000"	NA	" 8.09992607"	" 6.14754606"	" 0.35991352"	" 0.35145890"	" 0.27472529"	NA	"72.81898600"	" 6.58637280"	"17.61460616"	" 0.05649718"	"68.947132420"	"22.80598858"	" 0.71428570"	"64.70842684"	" 1.42444361"	" 0.23387919"	"28.45269217"	"32.55685493"	"18.52118094"	"32.97360664"	" 0.21645021"	"64.38366103"	" 0.55866637"	"32.61762663"	" 6.33462597"
"FUN_000246"	"75.09316150"	"38.86563956"	" 3.06199331"	" 0.47619050"	"10.00000000"	" 0.28555552"	" 0.64641243"	"69.64724458"	" 0.53013125"	"29.45318375"	"72.58391028"	"69.71919931"	" 0.46742236"	" 0.00000000"	"49.60683760"	" 0.94224772"	"26.27430309"	" 0.53899652"	" 3.26103654"	" 0.53566562"	NA	" 6.65334665"	" 0.48309177"	"24.91395514"	"33.18283205"	" 2.873255644"	" 3.68465168"	" 1.31954527"	"62.60431526"	"39.31107753"	" 0.50877337"	" 3.91437587"	" 0.50948823"	" 1.37254907"	" 0.39906103"	"18.84676726"	"19.44334513"	" 2.34406397"	" 0.60135728"	"14.97982810"
"FUN_000247"	" 0.64650261"	" 0.10101011"	" 2.23096453"	" 0.73285017"	" 5.48003651"	" 1.21036277"	" 0.88496524"	" 0.70294784"	"44.31309357"	" 0.81664740"	"71.85339937"	"19.10620939"	" 1.89196065"	"17.61072267"	" 5.59603271"	" 9.25606642"	" 9.89840236"	"17.55191619"	" 4.09452888"	" 9.80113798"	NA	" 1.11119462"	" 3.99338038"	" 1.13023073"	" 0.58395176"	" 0.000000000"	"24.07549107"	"23.50649352"	" 0.00000000"	" 0.00000000"	" 4.23669236"	" 0.42073792"	" 0.25656456"	"24.40196760"	NA	" 1.68808756"	" 0.21645021"	" 0.24691359"	" 0.03316750"	" 5.86138205"
"FUN_000248"	" 0.00000000"	"11.67119505"	" 0.23923445"	" 0.39017033"	" 0.31055900"	" 0.00000000"	"39.05876157"	"16.51066695"	" 4.25061624"	" 0.51898205"	" 0.41461916"	"11.63440857"	" 9.52192087"	" 0.00000000"	" 0.52602435"	" 0.45470006"	"27.69775682"	"33.56423645"	"15.08104489"	"37.19338414"	NA	NA	"51.96503895"	"26.57247348"	"20.59104045"	" 0.671442402"	"13.25690774"	" 4.19022153"	" 0.49019606"	" 0.16125179"	"15.09377173"	" 1.04139178"	" 0.14792900"	" 1.54919566"	"19.83378943"	" 1.82070501"	" 1.98742863"	"44.16435320"	" 0.31574293"	" 1.24898756"
"FUN_000250"	" 0.00000000"	" 1.19683695"	" 4.03645978"	"57.10700298"	" 0.20242916"	" 1.10581207"	" 0.96424074"	"78.20101079"	"20.04068853"	" 0.18018019"	"50.26589875"	"27.39957577"	" 0.00000000"	" 0.00000000"	" 0.00000000"	" 1.66578522"	"52.11760024"	"80.11717655"	"43.83061387"	"37.44782410"	NA	NA	" 1.08393227"	"66.80574332"	" 6.03159669"	"78.943740990"	" 0.00000000"	" 0.60188773"	"27.98187889"	" 3.00533773"	"28.65038515"	" 0.18939394"	" 0.00000000"	"13.65374083"	NA	"33.15910186"	" 6.32417853"	" 0.72255743"	" 6.72791323"	" 1.55498649"
"FUN_000252"	" 6.29819070"	"18.11241087"	"13.06751140"	" 0.16025640"	"24.54202899"	" 0.46642207"	" 1.14591479"	"11.11713600"	" 0.59890259"	"46.58500966"	" 1.09696968"	"50.01732293"	" 0.19931486"	"10.31710285"	" 4.13431206"	"21.69406420"	NA	" 4.12580991"	"21.57270183"	" 0.68065999"	NA	" 0.33804480"	"29.55331451"	"19.53497528"	" 0.60103967"	"55.839154690"	" 0.58515887"	"20.65569160"	" 8.40018403"	"66.99311042"	"92.73159986"	"66.74764910"	" 0.00000000"	" 0.27667984"	"17.90910558"	"23.31200862"	"25.64513489"	"27.53338743"	"41.32019491"	"27.59221165"
"FUN_000255"	" 1.00675917"	"15.11312045"	" 0.79863283"	" 1.74516140"	" 0.59025791"	" 8.88242001"	"44.75152328"	"84.66519628"	" 0.98488827"	" 0.70383637"	"20.63940124"	" 0.00000000"	"12.41861672"	" 1.66180823"	"14.84490842"	"29.07181707"	" 1.60661765"	"36.27449928"	"58.89725214"	" 0.88789681"	NA	" 0.00000000"	" 0.29325513"	" 6.42855472"	" 1.63444563"	"61.339237790"	" 0.00000000"	"64.37856786"	" 0.95745420"	" 1.29681042"	" 0.06172840"	"17.66899767"	" 0.30303030"	"15.62639882"	"17.91234684"	" 0.79962223"	"22.14249217"	" 2.52273898"	"10.79485724"	"28.06331518"
"FUN_000256"	" 0.00000000"	" 8.39863867"	NA	"51.10472105"	" 0.00000000"	"44.96701321"	"65.14949437"	" 0.21052632"	" 1.39423077"	"54.94467010"	" 2.76668519"	" 4.18803419"	"58.79888629"	"15.90614659"	" 9.37993708"	" 1.24477861"	" 0.76741795"	" 0.37393162"	" 0.00000000"	" 0.45213797"	NA	"14.67090687"	" 0.27870467"	" 0.40286101"	" 7.37517029"	" 0.461250683"	"22.60079648"	" 0.12787724"	" 0.00000000"	" 1.08720918"	"40.13099087"	"58.03240721"	" 1.12414328"	" 0.32258065"	NA	" 1.24738548"	" 7.48276664"	"46.67836696"	" 0.00000000"	" 1.16152058"
"FUN_000257"	" 0.20125787"	"19.78975603"	" 9.90246009"	" 0.47846889"	" 4.11764708"	" 0.80058412"	" 0.20945220"	" 0.23529412"	" 0.90655911"	" 0.60664527"	"50.79202655"	" 0.19841270"	"57.56874647"	NA	"55.95825026"	" 0.33850632"	" 2.02020965"	" 0.00000000"	" 0.68400179"	" 0.00000000"	NA	" 1.51901954"	"44.21873184"	" 1.09842441"	" 0.00000000"	"30.885467470"	" 0.46339316"	" 3.90527950"	"16.17191878"	" 1.25904218"	"45.42914954"	" 1.21464445"	"65.39290912"	"19.18896588"	" 2.05199442"	" 0.02689618"	" 0.20260747"	"14.32626491"	" 0.00000000"	" 5.80272880"
"FUN_000260"	" 9.79079203"	" 0.77639535"	"34.19771100"	"11.81586866"	" 3.11657150"	"49.08445712"	"28.18418556"	"26.36993167"	" 3.21654527"	"16.76948053"	"17.27577567"	" 0.36033619"	" 1.59533173"	" 4.80923115"	" 1.18961354"	" 1.67272236"	" 0.18518518"	" 7.50724900"	"32.57360051"	" 0.77185771"	NA	NA	" 0.29411765"	" 0.08340283"	" 0.55090379"	" 0.317460317"	"10.08761352"	" 4.08477540"	"63.84888004"	" 0.53475935"	" 0.00000000"	"82.90133918"	" 0.56667375"	" 1.12637362"	NA	"29.29839106"	"25.09295698"	" 0.45248871"	" 0.10204081"	"45.37090980"
"FUN_000261"	" 0.00000000"	"73.58187017"	" 0.35612536"	"41.42569388"	"40.65515187"	" 0.58057060"	" 0.58606578"	"57.76803941"	" 0.87571192"	"22.39431824"	" 1.92349379"	"17.39909145"	" 0.79798753"	"41.11608144"	"54.63758458"	NA	" 1.39274126"	"13.32477489"	"13.68480729"	" 0.26455026"	NA	" 0.00000000"	" 0.00000000"	" 0.00000000"	"61.25774756"	"25.729083320"	" 0.55851064"	"41.06262439"	"17.36548748"	" 0.38228689"	" 1.19090004"	"46.25729881"	"46.82246800"	" 0.91898476"	" 0.00000000"	"10.19759563"	" 0.77214054"	" 1.02181696"	" 0.22471910"	" 1.65407992"
"FUN_000262"	" 0.00000000"	" 0.13091954"	" 3.65295100"	" 6.61595826"	"54.84234309"	" 0.74891083"	"30.51907644"	" 0.17388618"	"40.03027476"	" 3.27394452"	" 0.56848152"	"12.64912168"	" 2.87507978"	NA	"31.92512056"	" 1.68374925"	" 0.56953822"	"37.73757566"	"17.04611951"	" 0.58334178"	NA	" 2.51981350"	"17.72140900"	" 9.48322429"	" 1.39313211"	"22.616851120"	"40.57219577"	" 1.16812191"	"30.98663414"	" 0.31897926"	"36.81815686"	" 1.37057902"	"21.90549061"	"57.88344560"	NA	" 1.46717076"	" 0.00000000"	" 0.00000000"	NA	"23.29091291"
"FUN_000263"	"20.21684442"	"62.50531899"	" 0.39745863"	" 0.00000000"	" 0.59965615"	" 1.38573229"	" 0.50349650"	"43.93271222"	" 0.72257615"	"49.65794212"	"14.99644495"	" 0.00000000"	"57.04848321"	NA	" 6.21912779"	"17.10003773"	" 0.49793957"	" 0.26947599"	" 0.77688482"	" 0.18054396"	NA	"17.42345263"	" 4.92282060"	" 1.53078435"	" 3.35638464"	" 0.855409180"	"36.26025822"	" 0.93260186"	" 0.00000000"	"14.86641390"	"35.97039714"	" 0.00000000"	" 2.50423364"	" 8.05488168"	"18.29959683"	"12.10275327"	" 1.24315770"	" 0.42735042"	" 0.60606060"	"23.33333333"
"FUN_000264"	" 0.18040075"	" 0.35206796"	"21.42601101"	"26.34317437"	" 1.07061545"	"13.84245282"	"13.97358211"	" 0.28571429"	"22.77879146"	" 0.32162420"	" 0.77045678"	" 0.29411765"	"47.15674343"	" 0.66658489"	" 0.00000000"	" 3.73704122"	" 1.47417250"	" 1.15872744"	" 3.63781287"	" 0.76229449"	NA	"25.77803978"	" 0.00000000"	" 1.65795168"	" 2.35158953"	"62.603153500"	" 0.00000000"	" 0.44496543"	"22.85267220"	"20.73315706"	" 2.24583535"	" 0.72951740"	" 0.00000000"	"84.21059553"	" 3.01069413"	"80.91430611"	" 0.25252524"	" 2.33835201"	"27.34773736"	"37.76118765"
"FUN_000265"	" 0.42672492"	" 0.00000000"	" 0.00000000"	" 0.00000000"	" 1.34479721"	"60.77216169"	" 3.23108038"	"24.94563581"	" 9.61656412"	"74.25674075"	" 0.92447147"	" 0.85787702"	"14.61506213"	"77.83760102"	" 7.39023975"	"48.21867495"	" 3.24935774"	" 2.82563757"	"37.09378916"	" 0.49188909"	NA	" 0.51434835"	"57.07389930"	" 0.50727780"	" 1.33129480"	" 0.185185185"	"51.03615304"	" 8.54009262"	" 1.75167092"	"70.09440773"	"33.86340577"	" 0.22981366"	"28.28946590"	"37.26698784"	" 0.19406392"	"68.68364510"	"12.48600737"	"32.45198593"	" 2.09114801"	"15.62337701"
"FUN_000266"	" 0.00000000"	"10.66680934"	" 0.40491251"	"17.46582056"	" 0.10097062"	" 2.26678602"	" 0.21043771"	" 0.74988461"	"14.86797730"	"17.64747639"	"95.23845524"	" 1.12526521"	" 0.24242425"	"35.07265949"	" 3.66071428"	" 0.27077498"	"29.87831045"	"17.59563559"	" 5.01236857"	"13.11187049"	NA	" 0.56666666"	" 0.46307552"	" 0.53423015"	" 0.66438115"	" 0.258196480"	"29.22042332"	" 2.61646872"	"79.35986153"	" 0.26666668"	" 0.12345680"	" 0.23255814"	"65.55786330"	" 0.77429148"	" 1.38407709"	" 1.31250000"	" 5.78436683"	" 0.72217677"	" 3.34149680"	" 1.48348407"
"FUN_000267"	"22.80980418"	" 1.40242489"	"13.21952964"	"36.24229108"	" 0.69204153"	"14.87476811"	" 8.51540619"	"22.37651971"	" 0.42087542"	" 0.12790240"	"60.97273059"	" 3.89756944"	"50.43978486"	" 0.61098636"	" 0.42735042"	"31.88675026"	" 1.46019952"	" 0.68374847"	" 9.82944583"	" 1.85940105"	NA	"45.77155894"	"23.16564898"	"10.43317792"	" 2.58466674"	" 9.490656445"	" 8.39696634"	" 0.00000000"	" 1.15386154"	"15.08071305"	" 0.08680556"	" 1.42281616"	" 0.00000000"	"31.43075783"	" 0.34482759"	" 1.43965669"	" 3.41169283"	"36.98000472"	" 1.89446222"	" 0.00000000"
"FUN_000268"	" 0.52083333"	"26.65493825"	" 0.85943468"	"28.54095909"	" 0.24527803"	" 0.00000000"	" 0.00000000"	" 5.13648344"	"36.21715388"	" 2.86299829"	"22.78282394"	"26.34181079"	" 0.39855072"	" 0.71428571"	NA	"66.38528143"	"12.48299319"	" 0.39302803"	NA	" 0.64685314"	NA	"15.02203663"	" 0.00000000"	" 0.52267456"	" 2.84573235"	"12.641374110"	"12.20721400"	"51.57248611"	"13.61782437"	"27.30635365"	" 6.51922961"	"38.36950410"	" 8.94917868"	" 0.60336977"	" 0.70642679"	"34.67510748"	"47.55399309"	" 7.93042605"	" 9.37289180"	" 0.95129943"
"FUN_000269"	" 0.48823804"	"32.50272517"	" 5.88311168"	"16.21522150"	" 0.00000000"	" 8.40552891"	" 0.25365051"	" 2.32386661"	" 0.84201473"	"23.00606060"	" 0.30099761"	" 9.10683294"	" 1.16514405"	"41.46169972"	" 0.50505050"	"25.24585220"	NA	" 0.73773334"	"17.87909557"	"17.78347073"	NA	"56.52552312"	" 0.88912632"	" 6.79327345"	" 0.90506742"	" 1.610503836"	"29.96321218"	"29.16217680"	"35.84085857"	" 0.00000000"	" 8.00024257"	" 0.62248245"	"16.93023294"	" 0.94130139"	" 0.00000000"	" 0.10989011"	"46.17833104"	" 0.58654684"	" 1.66363117"	" 2.91990722"
"FUN_000270"	" 0.82704489"	"10.13195664"	" 0.47691412"	" 2.06509131"	" 0.13745985"	" 1.32983209"	" 1.93381156"	" 0.98781287"	"62.26053983"	" 0.00000000"	NA	" 0.66189857"	" 0.13771186"	"28.22806152"	" 3.92220960"	" 0.52083331"	" 1.43680045"	" 0.00000000"	" 1.55711643"	" 0.47154378"	NA	" 0.15948963"	" 3.15639516"	" 3.05657843"	" 0.17146940"	" 0.471894673"	" 0.28409091"	"53.70348597"	"76.50792246"	" 0.66794707"	"36.95886977"	" 2.54272408"	" 1.89578219"	" 0.00000000"	"13.86689830"	"59.42348408"	" 1.00086022"	" 0.00000000"	" 7.81092944"	" 0.21062271"
"FUN_000271"	" 0.08164687"	" 0.53221288"	"10.44649209"	"73.15135152"	" 3.79633980"	"27.40687114"	" 1.31628133"	" 0.57375193"	"57.73349164"	" 6.55046013"	" 0.81460617"	"41.31559016"	"49.11524755"	"79.66967998"	" 0.65559440"	NA	" 0.11111112"	"25.49710220"	" 0.29761905"	"11.66588024"	NA	" 1.96037295"	"15.06146854"	" 0.74579832"	"60.22048520"	"23.483242970"	" 0.48392921"	" 9.10791990"	" 8.07229945"	" 0.87103780"	" 0.15723270"	"46.94086204"	" 0.49655679"	" 0.26737968"	NA	" 0.10989011"	" 0.18018019"	" 0.21300450"	" 0.67775975"	NA
"FUN_000272"	"46.13685810"	"18.17477996"	"48.61839933"	" 0.37037037"	"20.03819843"	" 1.08820012"	"32.25405311"	"33.76260304"	"43.29965914"	"70.84063824"	" 0.26271080"	" 0.66992062"	" 1.08901512"	"15.18783974"	NA	" 0.00000000"	" 0.39648536"	NA	" 5.85534557"	NA	NA	" 0.25510204"	" 7.65041094"	" 0.19607843"	"15.89924780"	" 5.146064777"	"20.88799026"	" 0.34829722"	"20.48745076"	"76.56793194"	"73.67098092"	"11.36283974"	" 0.74987250"	"43.95156123"	" 0.76010100"	" 0.21024465"	" 3.27489144"	"67.71697574"	"35.30033072"	" 1.36363636"
"FUN_000273"	" 0.00000000"	" 0.80068576"	"11.43021257"	"32.96822116"	" 0.34914357"	"61.74453594"	"71.34223254"	" 4.13515890"	" 0.77380950"	"28.75231312"	"67.80667276"	"41.62408970"	" 0.25673748"	"81.47366533"	" 0.24281274"	NA	"10.66191741"	" 0.26996415"	" 0.50194698"	" 0.75757575"	NA	" 0.20784140"	" 1.47504644"	"17.91583417"	"47.74495951"	" 1.609768128"	" 0.55244507"	"25.89135638"	"71.04134928"	"71.27752829"	" 0.59523811"	" 0.67653277"	" 2.02043643"	"20.84200520"	"78.34491727"	" 0.59523810"	" 0.43859647"	"25.17206481"	" 0.49559373"	" 0.00000000"
"FUN_000274"	"37.50740804"	" 0.00000000"	"43.10234068"	" 0.00000000"	" 3.19551778"	" 0.54888883"	" 0.84033614"	" 0.00000000"	"26.41791048"	" 0.37268933"	"74.75092700"	" 0.24038462"	"68.06559667"	NA	"42.57667873"	"51.71972633"	"21.21189422"	" 1.55043711"	" 9.02484753"	" 0.27363184"	NA	"23.34552792"	" 0.00000000"	" 0.38194447"	" 1.57115708"	"37.383843450"	"57.12641985"	" 0.45454545"	" 1.43909459"	" 0.76214297"	" 7.33093442"	"66.72595366"	" 0.27777778"	" 0.56920594"	"71.13242149"	" 1.34387834"	" 1.13976816"	" 0.00000000"	" 0.27777778"	" 2.77777778"
"FUN_000276"	" 9.51037844"	" 3.38924258"	"32.40666914"	" 0.21574974"	" 0.36991003"	" 0.86143314"	"25.02939973"	"51.48037371"	" 9.02102224"	" 0.48591175"	" 0.00000000"	"28.44212033"	"17.29050550"	" 2.27403909"	" 1.89570845"	"16.46669944"	" 0.47538412"	"16.87201968"	"54.71115069"	" 8.92950432"	NA	" 0.25004140"	"65.66668147"	"15.20878264"	"56.76736650"	" 0.554469963"	"32.03138836"	" 9.90150007"	" 2.08579300"	"45.85587337"	" 0.78799573"	"44.62155494"	"49.39018526"	" 0.13605443"	"66.04758608"	" 0.00000000"	"49.73846155"	" 0.34958075"	"48.78220077"	" 0.27611142"
